Bike Station Name,Latitude,Longitude,Free_Bikes,Empty_Slots,POI Name,Rating,Address,POI Count,Average Rating
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Cucina Antica,4.1,"7064 Bouleavard Saint-Laurent, Montreal, QC H2S 3E2, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,La Stellina,4.5,"178 Place du Marché-du-Nord, Montreal, QC H2S 1A1, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Restaurant Les Mômes,5.0,"586 Rue Villeray, Montreal, QC H2R 1H6, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Pâtisserie Lajeunesse,4.5,"533 Rue Gounod, Montreal, QC H2R 1B8, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Rose,4.9,"6 Rue Gounod, Montreal, QC H2R 1X1, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,De-Ceos,4.0,"7551 Rue St-Hubert, Saint-Hubert, Montreal, QC H2R 2N7, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,SSAM,4.7,"756 Rue Bélanger, Montreal, QC H2S 1G6, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Pho Ong Rau,3.3,"300 Rue Jarry E, Montreal, QC H2P 1T7, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Bocca Felice,0.0,"7950 Rue Saint-Hubert, Montreal, QC H2R 2P3, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Los Planes,3.8,"531 Belanger Rue, Montreal, QC H2S 1G5, Canada",50,4.22
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,Pizzeria Villeray,3.1,"405 Rue Villeray, Montreal, QC H2R 1H2, Canada",50,4.22
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Joséphine,4.4,"4007 Rue Saint-Denis, Montreal, QC H2W 2M4, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,L'Express,4.3,"3927 Rue Saint-Denis, Montreal, QC H2W 2M4, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Barranco MTL,4.4,"4552 Rue Saint-Denis, Montreal, QC H2J 2L3, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Yokato Yokabai,4.3,"4185 Rue Drolet, Montreal, QC H2W 2L5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,La Banquise,4.0,"994 Rue Rachel E, Montreal, QC H2J 2J3, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,L'Avenue,4.5,"922 Avenue du Mont-Royal E, Montreal, QC H2J 1X2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Majestique,4.4,"4105 Boulevard Saint-Laurent, Montreal, QC H2W 1Y7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Au Pied de Cochon,4.2,"536 Avenue Duluth E, Montreal, QC H2L 1A9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Ibéricos,4.4,"4475 Rue Saint-Denis, Montreal, QC H2J 2L2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Colonel Moutarde,4.5,"4418 Rue Saint-Denis, Montreal, QC H2J 2L1, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Ma Poule Mouillée,4.5,"969 Rue Rachel E, Montreal, QC H2J 2J2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Ichigo Ichie,4.5,"360 Rue Rachel E, Montreal, QC H2W 1E9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Projet Pilote,5.0,"980 Rue Rachel E, Montreal, QC H2J 2J3, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Mama Khan,4.1,"4135 Rue Saint Denis, Montreal, QC H2W 2M7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,La Binerie Mont-Royal,4.6,"4167 Rue Saint-Denis, Montreal, QC H2W 2M7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Caifan,5.0,"4542 Rue Saint-Denis, Montreal, QC H2J 2L3, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Au-Tarot,4.1,"500 Rue Marie-Anne, Montreal, QC H2J 2P8, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le P'tit Plateau,4.7,"330 Rue Marie-Anne E, Montreal, QC H2W 1B1, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Les Oiseaux de Passage,4.4,"554 Avenue Duluth E, Montreal, QC H2L 1A9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Virunga,4.7,"851 Rue Rachel E, Montreal, QC H2J 2H9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Yum Yum,4.5,"3887 Rue Saint-Denis, Montreal, QC H2W 2M4, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,RAKU,4.4,"12 Rue Rachel E, Montreal, QC H2W 1E6, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Schwartz's,4.1,"3895 Boulevard Saint-Laurent, Montreal, QC H2W 1X9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Tacos Tin Tan,4.5,"3828 Rue Saint-Denis, Montreal, QC H2W 2M2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Les Deux Gamins,4.2,"170 Rue Prince Arthur E, Montreal, QC H2X 1B7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Saint Sushi Plateau,4.5,"424 Avenue Duluth E, Montreal, QC H2L 1A3, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Hachoir,3.9,"4177 Boul Saint-Denis, Montreal, QC H2W 2M5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Azalea,5.0,"4306 R. Saint-Denis, Montreal, QC H2J 2K8, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Amber Restaurant,4.4,"266 Rue Rachel E, Montreal, QC H2W 1E6, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Petit Coin,4.7,"1201 Rue Rachel E, Montreal, QC H2J 2J8, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Péché,4.7,"3998 Rue Saint-Denis, Montreal, QC H2W 2M2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le MTL Bar,4.3,"4051 Rue Saint-Hubert, Montreal, QC H2L 4A7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,L'Gros Luxe Plateau,3.3,"451 Avenue Duluth E, Montreal, QC H2L 1A5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le P'tit Rustik,4.5,"4057 Rue Drolet, Montreal, QC H2W 2L5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Ohana,4.9,"330 Ave Mont-Royal E, Montreal, QC H2T 1P8, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,La Maison Grecque,3.8,"450 Avenue Duluth E, Montreal, QC H2L 1A5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Aux Îles Bleues,4.5,"900 Avenue Duluth Est, Montreal, QC H2L 1B6, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Romados,4.2,"115 Rue Rachel E, Montreal, QC H2W 1C8, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Continental,4.6,"4169 Rue Saint-Denis, Montreal, QC H2W 2M7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Luna,4.5,"917 Rue Rachel E, Montreal, QC H2J 2J2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Au Coin Berbère,4.5,"73 Avenue Duluth E, Montreal, QC H2W 1G9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Patati Patata,4.2,"4177 Boulevard Saint-Laurent, Montreal, QC H2W 1Y7, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,AriZ5,4.5,"4350 Rue Saint-Denis, Montreal, QC H2J 2L1, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Else's,4.3,"156 Rue Roy E, Montreal, QC H2W 1M2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Le Rouge Gorge,4.4,"1234 Mont-royal E, Montreal, QC H2J 1Y2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,La Panzeria,4.9,"4084 Rue Saint-Denis, Montreal, QC H2W 2M5, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Notre-Boeuf-de-Grâce,3.9,"900 Avenue du Mont-Royal E, Montreal, QC H2J 1X2, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Auprès de Ma Blonde,4.0,"3845 Rue Saint-Denis, Montreal, QC H2W 2M4, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,La Selva,4.0,"862 rue Marie-Anne E, Montreal, QC H2J 2A9, Canada",50,4.398
Berri / Rachel,45.52275023118295,-73.57724860310555,8,11,Sparta,4.7,"405B Rue Sherbrooke E, Montreal, QC H2L 1J9, Canada",50,4.398
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Les Faims Finauds,4.5,"9443 Rue Lajeunesse, Montreal, QC H2M 1S5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Brama,4.6,"9860 Rue Saint-Urbain, Montreal, QC H3L 2T2, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Georges Pizza,4.3,"844 Sauve Rue Est, Montreal, QC H2C 1Z2, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Les Cavistes,3.9,"196 Rue Fleury O, Montreal, QC H3L 1T5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Marabou Créole,3.3,"9880 Boulevard Saint Laurent, Montreal, QC H3L, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Petit Flore,4.0,"1145 Rue Fleury E, Montreal, QC H2C 1P9, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Sama Fusion,4.1,"945 Rue Fleury E, Montreal, QC H2C 1P5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Pho 99 Chabanel,3.7,"9345 Boulevard Saint-Laurent, Montreal, QC H2N 1P6, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le St-Urbain,4.1,"96 Rue Fleury O, Montreal, QC H3L 1T2, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Sushi Ville,4.4,"9100 Rue Lajeunesse, Montreal, QC H2M 1S2, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Frites Alors,3.6,"128 Fleury O, Montreal, QC H3L 2T6, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Martini Pizzeria,3.8,"9481 Lajeunesse Rue, Montreal, QC H2M 1S5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Madre,3.9,"124 Rue Fleury Ouest, Montreal, QC H3L 1T4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Millen,4.1,"1185 Rue Fleury Est, Montreal, QC H2C 1P9, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Pizzéria N° 900 Fleury,3.4,"1021 Rue Fleury E, Montreal, QC H2C 1P8, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Ichi Sushi,3.9,"1037 Fleury Rue E, Montreal, QC H2C 1P8, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Resto Bar Coin Du Metro,2.8,"10719 Rue Lajeunesse, Montreal, QC H3L 2E7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Restaurant Madre,3.6,"124 Rue Fleury O, Montreal, QC H3L 1T4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Restaurant Les Brides,4.0,"10420 Lajeunesse Street, Montreal, QC H3L 2E5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Lucie,3.0,"234 Rue Fleury O, Montreal, QC H3L 1T7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Ikigaï Sushi Et Poke,0.0,"850 Rue Sauvé E, Montreal, QC H2C 1Z2, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,L'Artizan Pizza,3.3,"414 Rue Fleury O, Montreal, QC H3L 1V7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Pho Mymy,4.0,"1031 Rue Fleury E, Montreal, QC H2C 1P8, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Nobori Sushi,3.5,"9717 Boulevard Saint-laurent, Montreal, QC H3L 2N4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Uncle Potato,4.0,"70 Rue Chabanel O, Montreal, QC H2N 1E7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Flammkoeur et Parigot,4.8,"305 Rue Fleury O, Montreal, QC H3L 1V4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Mood,0.0,"9920 Boulevard Saint-Laurent, Montreal, QC H3L 2N7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Brûloir,4.2,"318 Rue Fleury Ouest, Montreal, QC H3L 1V5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Domino's Pizza,0.0,"9705 Boul Saint-Laurent, Montreal, QC H3L 2N4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Vivez Santé,4.0,"9275 Rue Lajeunesse, Montreal, QC H2M 1S3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Gi-Mo,4.0,"1197 Fleury Rue E, Montreal, QC H2C 1P9, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Panini 76,0.0,"599 Boul Henri-Bourassa E, Montreal, QC H2C 1E3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Romarin,4.0,"160 Rue Fleury O, Montreal, QC H3L 1T5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Nomade,5.0,"306 Rue Fleury O, Montreal, QC H3L 1V3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Poké Station,0.0,"1216 Rue Fleury E, Montreal, QC H2C 1R1, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Le Saint-Laurent Café et Barbershop,0.0,"9711 Boulevard Saint-Laurent, Montreal, QC H3L 2N4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,La Molisana,2.5,"1014 Rue Fleury E, Montreal, QC H2C 1P7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Tutti Frutti,2.7,"10820 Avenue Millen, Montreal, QC H2C 2E9, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Basha Restaurant,3.4,"10650 Lajeunesse Rue, Montreal, QC H3L 2E6, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Buffet Chef Chinois,0.0,"10724 Millen Av, Montreal, QC H2C 2E6, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Wawa Sushi,4.0,"925, rue Fleury est, Montreal, QC H2C 1P5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Sigali Pizza,0.0,"414 Fleury Ouest, Montreal, QC H3L 1V8, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Georgina,3.6,"9245 Rue Lajeunesse, Montreal, QC H2M 1S3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Toujours Mikes,3.5,"10490 Rue Lajeunesse, Montreal, QC H3L 2E5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Pizza Hut,0.0,"9870 Boulevard Saint Laurent, Montreal, QC H3L 2N3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Cerise Café-Buvette,4.5,"234 Rue Fleury O, Montreal, QC H3L 1T7, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Café Bar Eva,3.3,"335 Rue Fleury Ouest, Montreal, QC H3L 1V5, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Les Parigots,0.0,"305 Rue Fleury O, Montreal, QC H3L 1V4, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,Double Pizza,2.0,"9870 St-Laurent, Montreal, QC H3L 2N3, Canada",50,3.0
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,15,9,StHubert,2.7,"10520 Rue Lajeunesse, Montreal, QC H3L 2E6, Canada",50,3.0
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Brama,4.6,"9860 Rue Saint-Urbain, Montreal, QC H3L 2T2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Les Cavistes,3.9,"196 Rue Fleury O, Montreal, QC H3L 1T5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Flammkoeur et Parigot,4.8,"305 Rue Fleury O, Montreal, QC H3L 1V4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le St-Urbain,4.1,"96 Rue Fleury O, Montreal, QC H3L 1T2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Frites Alors,3.6,"128 Fleury O, Montreal, QC H3L 2T6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Lucie,3.0,"234 Rue Fleury O, Montreal, QC H3L 1T7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,L'Artizan Pizza,3.3,"414 Rue Fleury O, Montreal, QC H3L 1V7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Solemer,4.0,"1805 Rue Sauvé Ouest, Montreal, QC H4N 3B8, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Professeur,3.9,"9735 Boulevard de l'Acadie, Montreal, QC H4N 2W2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Aux Cinq Parfums,3.1,"9732 Rue Birnam, Montreal, QC H4N 1K5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Madre,3.9,"124 Rue Fleury Ouest, Montreal, QC H3L 1T4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Brûloir,4.2,"318 Rue Fleury Ouest, Montreal, QC H3L 1V5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Restaurant Madre,3.6,"124 Rue Fleury O, Montreal, QC H3L 1T4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Café Bar Eva,3.3,"335 Rue Fleury Ouest, Montreal, QC H3L 1V5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Marabou Créole,3.3,"9880 Boulevard Saint Laurent, Montreal, QC H3L, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Nomade,5.0,"306 Rue Fleury O, Montreal, QC H3L 1V3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Restaurant Le Coq La-La,4.8,"1530 Henri-Bourassa Boul W, Montreal, QC H3M 3E3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Les Parigots,0.0,"305 Rue Fleury O, Montreal, QC H3L 1V4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Cerise Café-Buvette,4.5,"234 Rue Fleury O, Montreal, QC H3L 1T7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Sigali Pizza,0.0,"414 Fleury Ouest, Montreal, QC H3L 1V8, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Romarin,4.0,"160 Rue Fleury O, Montreal, QC H3L 1T5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Kokoro Sushi,3.8,"1150 Rue Sauvé O, Montreal, QC H4N 0C6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Orkida,0.0,"1545 Boulevard Henri-Bourassa O, Montreal, QC H3M 1X6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Patisserie Armenia,5.0,"420 Rue Fleury O, Montreal, QC H3L 1V7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,L'Oeuforie Matinale,3.8,"391 Boulevard Henri-Bourassa O, Montreal, QC H3L 1P2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Mood,0.0,"9920 Boulevard Saint-Laurent, Montreal, QC H3L 2N7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Chef Mak,3.0,"125 Boulevard Henri-Bourassa E, Montreal, QC H3L 1B6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,La Prep,3.5,"433 Rue Chabanel W, Montreal, QC H2N 2J4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Chocolaterie Bonneau,4.0,"69 Rue Fleury Ouest, Montreal, QC H3L 1S8, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Nobori Sushi,3.5,"9717 Boulevard Saint-laurent, Montreal, QC H3L 2N4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Restaurant Casa Vertoudos,2.0,"5 Henri-Bourassa Boul W, Montreal, QC H3L 1M6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Palais Des Chaussons (Le),3.7,"81 Henri-Bourassa Boul W, Montreal, QC H3L 1M8, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Domino's Pizza,0.0,"9705 Boul Saint-Laurent, Montreal, QC H3L 2N4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Deluxe,4.5,"591 Henri-Bourassa Boulevard E, Montreal, QC H2C 1E2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Pizza Roni,3.0,"196 Henri-Bourassa Boul W, Montreal, QC H3L 1N3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Subway Restaurants,0.0,"120 Henri Bourassa O, Montreal, QC H3L 1N1, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Feenah Takeout,0.0,"10514 Boulevard Saint-Laurent, Montreal, QC H3L 2P4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Pizza Hut,0.0,"9870 Boulevard Saint Laurent, Montreal, QC H3L 2N3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Le Saint-Laurent Café et Barbershop,0.0,"9711 Boulevard Saint-Laurent, Montreal, QC H3L 2N4, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Double Pizza,2.0,"9870 St-Laurent, Montreal, QC H3L 2N3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Arte & Vita,0.0,"433 Rue Chabanel O, Montreal, QC H2N 2J9, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Apollo,2.5,"591 Henri-Bourassa Boulevard E, Montreal, QC H2C 1E2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Subway Restaurants,0.0,"1555 Henri-Bourassa Ouest, Montreal, QC H3M 1X7, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Il Tavolino,0.0,"10005 Boulevard Saint-Laurent, Montreal, QC H3L 2N5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,B12 Burger,3.3,"9805 Boulevard de l'Acadie, Montreal, QC H4N 2W2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Restaurant La Gaspesienne,0.0,"125 Henri-Bourassa Boul E, Montreal, QC H3L 1B6, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Domino's Pizza,0.0,"11 De Port-Royal Rue W, Montreal, QC H3L 2A5, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Bsweet,0.0,"9737 Blvd Acadie, Montreal, QC H4N 2W2, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Yo! Pizza,3.0,"1545 Boulevard Henri-Bourassa O, Montreal, QC H3L 1V3, Canada",50,2.51
Tolhurst / Fleury,45.54407915308118,-73.66735741496086,6,10,Subway,0.0,"9720 Boulevard Saint-Laurent, Montreal, QC H3L 2N3, Canada",50,2.51
